SPECTRUM,DATE,TIME,LIVE,REAL
202305231608_newGe_newDAQ_8MeV_Co-01-00.csv,23-05-23,15:54:20,777.38,780.7
RSV1,RSV2,RSV3,RSV4,RSV5,RSV6,RSV7,RSV8,RSV9,RSV10
1,2,3,4,5,6,7,8,9,10
PHA NO.,SEGMENT NO.,SIZE
01,00,4096

                                                               
CH,0,1,2,3,4,5,6,7,8,9
1900,4,9,7,6,4,5,5,6,3,4
1910,8,3,4,1,6,3,5,6,5,5
1920,3,4,5,8,5,5,5,4,5,5
1930,4,4,1,4,7,8,6,6,7,2
1940,2,11,2,2,4,9,7,7,8,1
1950,5,4,4,5,6,2,2,4,7,3
1960,3,13,5,5,4,3,3,5,4,4
1970,5,10,8,8,7,3,2,6,8,3
1980,7,2,6,6,2,4,4,7,9,7
1990,8,5,4,7,8,8,3,5,5,9
2000,5,4,9,10,7,7,12,6,8,6
2010,4,4,7,4,7,8,5,3,4,7
2020,7,6,6,10,6,10,4,6,6,7
2030,6,4,8,6,7,7,5,8,6,8
2040,9,9,6,9,7,11,2,4,11,6
2050,9,6,6,6,10,9,8,9,4,5
2060,7,8,6,6,7,4,9,8,6,8
2070,6,8,7,11,12,5,9,6,9,12
2080,3,8,8,7,8,7,5,7,6,6
2090,7,5,5,7,11,8,14,8,5,8
2100,8,6,9,8,8,5,10,10,3,3
2110,7,4,7,7,12,7,6,7,14,7
2120,10,11,5,11,5,6,6,11,11,5
2130,5,8,6,7,7,3,8,7,9,10
2140,8,6,12,6,9,1,4,10,9,16
2150,7,7,8,12,9,7,10,6,8,8
2160,8,12,10,12,10,5,11,4,4,12
2170,4,11,10,17,13,12,10,8,4,12
2180,10,9,10,11,13,9,8,7,11,10
2190,7,5,6,11,6,12,13,7,4,13
2200,13,10,10,12,9,7,10,9,9,12
2210,15,10,14,10,6,11,12,8,8,12
2220,11,12,9,6,6,5,8,12,9,7
2230,12,5,5,16,9,10,6,13,11,14
2240,19,20,10,13,13,15,14,12,8,7
2250,13,14,8,11,9,10,16,10,4,13
2260,13,9,14,11,11,12,14,13,11,19
2270,20,12,12,10,12,7,13,10,14,12
2280,12,11,10,11,9,13,14,14,11,6
2290,14,13,14,13,13,15,9,12,5,8
2300,6,12,10,12,16,12,12,12,17,20
2310,14,13,14,10,9,20,12,18,12,16
2320,8,9,16,10,15,16,17,13,12,15
2330,11,15,9,14,14,15,16,12,14,7
2340,20,12,16,11,14,16,18,16,12,15
2350,12,22,18,16,22,18,13,15,13,19
2360,12,19,17,22,14,10,13,23,15,9
2370,15,25,14,14,12,16,10,15,20,17
2380,24,22,17,16,18,17,17,22,17,17
2390,15,21,24,13,16,17,16,10,18,17
2400,11,22,13,24,21,20,14,14,13,14
2410,20,18,17,11,17,10,15,15,18,18
2420,22,14,22,23,20,22,27,37,33,28
2430,33,37,23,31,23,16,15,10,4,3
2440,0,0,0,1,0,1,1,0,1,3
2450,1,1,0,0,2,0,0,0,1,2
2460,1,0,0,0,0,0,1,0,1,1
2470,1,0,0,0,1,0,0,1,0,0
2480,1,0,0,0,1,0,0,1,1,0
2490,0,0,2,0,2,0,0,0,0,1
2500,2,0,0,0,1,0,0,1,0,1
2510,0,1,1,0,1,0,0,0,0,0
2520,0,0,0,0,1,0,1,0,0,0
2530,1,0,2,0,2,1,0,0,0,0
2540,0,0,0,1,0,0,0,1,0,1
2550,0,0,0,0,1,0,0,0,0,2
2560,1,1,1,0,0,1,0,0,0,0
2570,1,2,0,1,3,1,2,1,2,2
2580,0,2,0,0,1,1,1,0,1,0
2590,0,0,1,0,2,1,0,2,0,2
2600,2,1,0,1,0,0,0,1,0,0
2610,0,0,2,2,0,0,0,0,0,1
2620,0,0,0,2,0,0,0,0,0,1
2630,0,0,0,0,0,0,0,2,0,2
2640,2,0,0,1,1,0,1,1,0,1
2650,0,1,2,0,0,1,1,1,0,0
2660,1,0,0,0,0,0,0,2,0,1
2670,1,0,0,0,0,0,0,1,2,0
2680,0,1,0,1,0,0,1,0,1,0
2690,1,1,2,0,1,1,0,1,1,0
2700,1,1,1,0,3,1,1,1,0,4
2710,3,0,1,1,2,3,0,0,0,1
2720,2,0,0,1,0,2,1,1,1,0
2730,1,1,0,2,0,0,1,2,1,1
2740,1,1,0,2,0,2,1,1,0,1
2750,1,0,0,1,0,0,1,1,1,0
2760,1,2,2,2,2,0,1,1,2,2
2770,2,0,1,1,1,0,1,3,0,1
2780,2,0,1,2,0,1,0,0,1,0
2790,1,1,0,0,0,1,0,1,2,1
2800,1,1,6,1,0,0,1,3,0,1
2810,1,2,3,1,1,1,2,1,0,0
2820,0,1,0,2,1,0,0,1,1,0
2830,1,0,3,0,3,1,2,0,1,2
2840,1,1,1,2,1,0,1,0,0,1
2850,1,0,1,1,0,2,2,2,1,0
2860,1,4,1,1,0,1,3,4,0,1
2870,1,0,1,2,0,0,1,4,1,1
2880,0,2,3,0,0,1,0,0,0,1
2890,2,3,0,2,1,0,2,0,6,0
2900,0,3,3,0,1,1,2,2,3,1
2910,0,0,0,2,1,2,2,0,2,4
2920,0,1,2,0,1,0,2,3,0,0
2930,1,3,1,7,2,3,1,0,3,2
2940,1,2,1,0,2,0,1,0,1,1
2950,0,1,1,4,4,2,1,1,6,2
2960,0,2,1,3,1,1,1,5,3,2
2970,2,4,0,0,1,1,2,0,0,0
2980,3,2,0,0,0,0,2,1,2,4
2990,0,2,2,2,1,2,5,1,3,1
3000,2,0,2,2,1,3,3,1,6,3
3010,5,1,3,5,2,2,2,3,1,2
3020,2,2,1,2,0,4,6,3,1,1
3030,1,1,3,2,1,1,1,2,3,1
3040,3,4,3,0,4,2,0,1,4,2
3050,2,4,2,3,1,0,3,0,1,2
3060,2,0,2,0,2,1,7,2,1,1
3070,4,4,3,0,1,4,2,2,3,5
3080,2,1,3,2,1,3,3,0,3,0
3090,1,3,1,2,4,4,3,3,2,1
3100,3,3,2,2,4,2,3,1,2,5
3110,3,2,3,2,3,2,0,0,2,1
3120,3,1,3,4,1,1,2,0,3,2
3130,4,1,2,2,4,2,3,4,0,1
3140,3,5,0,3,0,3,4,4,4,3
3150,1,0,2,0,1,5,1,2,2,3
3160,1,1,6,1,5,4,4,3,4,4
3170,0,1,2,2,3,4,3,3,5,5
3180,2,3,2,2,2,4,1,1,7,3
3190,3,2,2,2,1,2,3,4,2,5
3200,2,2,1,1,1,3,4,1,3,3
