SPECTRUM,DATE,TIME,LIVE,REAL
202306061830_newGe_newMCA_12MeV_woC2_Co-01-00.csv,23-06-06,18:01:51,1675.42,1681.42
RSV1,RSV2,RSV3,RSV4,RSV5,RSV6,RSV7,RSV8,RSV9,RSV10
1,2,3,4,5,6,7,8,9,10
PHA NO.,SEGMENT NO.,SIZE
01,00,4096

                                                               
CH,0,1,2,3,4,5,6,7,8,9
1690,25,28,35,33,34,29,35,32,32,32
1700,39,32,30,40,31,40,35,23,39,32
1710,38,32,24,32,35,34,44,29,28,30
1720,27,36,42,40,50,37,44,28,46,38
1730,23,36,36,37,36,50,34,36,30,31
1740,39,31,50,39,38,48,43,39,33,45
1750,41,37,45,37,29,34,47,36,41,31
1760,29,36,49,42,41,38,52,40,47,27
1770,27,51,32,36,41,38,34,40,40,42
1780,27,43,49,45,46,47,40,48,46,38
1790,51,47,41,43,51,44,37,45,52,48
1800,36,47,45,44,46,50,36,43,43,43
1810,47,57,41,47,43,53,54,48,40,50
1820,53,51,57,60,41,57,44,39,42,61
1830,38,57,42,37,50,54,68,55,46,45
1840,61,60,51,66,50,45,49,62,53,51
1850,49,62,46,52,49,56,58,52,63,56
1860,48,58,60,62,67,58,61,61,84,60
1870,63,53,54,53,59,57,62,53,67,75
1880,55,77,58,78,45,66,53,62,58,53
1890,69,66,57,54,53,68,63,43,45,70
1900,43,39,55,53,51,53,81,80,91,108
1910,105,144,152,169,199,179,204,193,179,120
1920,80,50,16,8,2,7,5,7,4,4
1930,4,5,8,1,12,3,3,5,3,5
1940,5,3,6,7,0,2,1,8,3,4
1950,6,8,5,3,5,3,2,1,5,2
1960,3,7,3,1,6,2,6,6,5,5
1970,3,3,1,5,6,2,9,5,4,4
1980,3,5,10,3,7,4,3,10,7,2
1990,6,6,3,3,5,3,3,4,2,4
2000,6,2,2,3,6,3,7,5,3,2
2010,4,4,1,3,7,3,4,3,4,7
2020,2,5,3,5,6,3,5,6,2,5
2030,3,5,2,3,4,4,5,7,5,3
2040,2,7,2,5,1,4,1,3,4,7
2050,5,4,4,3,3,3,5,5,5,5
2060,7,4,4,4,2,6,7,14,3,6
2070,6,5,3,5,6,8,6,9,2,5
2080,5,4,6,11,7,4,10,4,4,3
2090,3,3,3,6,5,1,2,0,5,4
2100,5,7,1,3,2,5,3,4,5,9
2110,3,6,5,7,3,6,5,3,4,5
2120,6,7,5,2,3,2,8,4,8,1
2130,4,3,5,9,7,6,4,7,5,7
2140,4,9,5,7,7,3,8,3,6,6
2150,5,4,8,8,4,10,3,9,7,8
2160,5,8,7,7,1,7,7,4,2,3
2170,4,9,7,11,5,9,6,8,5,6
2180,6,4,6,7,2,4,6,4,3,8
2190,4,4,3,12,5,7,2,3,3,3
2200,3,13,4,1,3,6,10,3,9,3
2210,8,6,5,7,9,7,9,4,5,3
2220,4,6,8,5,4,11,2,2,8,4
2230,11,7,3,4,6,6,6,6,7,6
2240,9,9,4,6,4,5,6,3,6,6
2250,8,7,4,7,10,4,8,3,8,7
2260,5,4,8,2,8,9,4,9,7,4
2270,7,4,8,4,12,9,10,5,13,5
2280,12,6,6,8,6,7,3,9,6,5
2290,6,4,8,5,5,11,8,6,5,9
2300,5,10,10,5,11,6,10,6,8,8
2310,13,9,11,5,8,6,6,6,11,10
2320,4,5,7,7,4,12,10,9,13,9
2330,9,10,9,7,4,8,10,4,4,13
2340,9,8,11,7,8,6,12,8,13,9
2350,10,6,4,6,6,8,11,15,8,11
2360,7,7,12,8,7,6,9,6,12,9
2370,11,5,11,8,4,6,17,10,9,7
2380,10,14,4,3,8,6,4,8,12,10
2390,4,8,10,9,8,9,10,11,6,7
2400,5,9,10,9,7,6,6,10,6,3
2410,8,9,5,10,9,9,12,11,11,8
2420,7,9,11,4,5,8,10,10,4,10
2430,9,6,5,9,3,7,13,9,13,10
2440,6,10,12,9,12,11,11,6,15,14
2450,12,4,9,5,11,12,8,8,9,10
