SPECTRUM,DATE,TIME,LIVE,REAL
202306190438_newGe_newMCA_Co_15MeV-01-00.csv,23-06-19,04:17:20,1279.82,1286.22
RSV1,RSV2,RSV3,RSV4,RSV5,RSV6,RSV7,RSV8,RSV9,RSV10
1,2,3,4,5,6,7,8,9,10
PHA NO.,SEGMENT NO.,SIZE
01,00,4096

                                                               
CH,0,1,2,3,4,5,6,7,8,9
3260,4,4,8,4,3,4,3,4,2,7
3270,0,5,3,8,3,7,1,7,1,8
3280,5,3,4,3,5,1,5,6,2,2
3290,2,5,3,1,3,3,4,4,6,4
3300,1,5,10,1,5,4,4,4,9,7
3310,8,6,4,3,4,4,6,4,8,3
3320,4,7,5,10,8,5,1,4,5,9
3330,7,9,8,7,7,2,2,2,5,5
3340,6,5,3,1,6,3,6,8,5,2
3350,5,2,5,9,2,3,3,2,7,2
3360,2,5,1,10,4,2,3,5,2,6
3370,6,8,4,5,7,4,4,4,3,6
3380,4,4,7,5,9,1,7,1,6,3
3390,2,4,2,4,6,4,5,9,4,5
3400,7,6,4,9,3,5,5,7,4,4
3410,3,6,3,6,6,3,10,5,8,2
3420,2,2,6,7,7,7,6,8,4,5
3430,3,2,5,6,8,3,5,1,7,3
3440,3,3,6,3,4,2,7,4,2,3
3450,5,6,1,3,1,2,3,1,5,7
3460,5,6,5,3,3,6,2,3,8,3
3470,6,4,2,2,8,6,2,3,8,2
3480,5,7,3,7,7,3,6,3,7,7
3490,6,6,6,3,6,3,4,5,5,4
3500,6,5,6,4,2,3,5,2,6,4
3510,6,4,6,5,7,9,7,0,6,4
3520,5,7,5,2,1,4,4,7,2,8
3530,3,2,6,6,4,5,7,5,7,3
3540,3,6,2,7,4,4,5,3,2,5
3550,4,3,4,5,4,5,6,7,7,5
3560,5,8,5,3,4,4,4,7,2,4
3570,7,5,3,5,5,2,2,4,11,1
3580,4,2,5,12,4,3,2,2,7,5
3590,6,5,7,9,11,2,6,6,4,4
3600,3,4,10,5,5,3,3,5,6,4
3610,3,4,4,3,1,4,4,4,3,9
3620,6,3,3,6,5,9,7,2,4,3
3630,4,7,3,3,3,5,5,6,7,2
3640,4,7,3,10,5,4,6,6,4,3
3650,9,2,5,3,5,3,5,8,4,3
3660,8,7,7,7,4,3,6,6,4,7
3670,1,5,9,6,4,5,7,5,9,8
3680,2,4,6,8,6,6,7,4,7,8
3690,8,11,9,6,6,5,4,3,4,9
3700,5,8,5,5,6,11,3,7,8,4
3710,4,4,2,4,3,7,6,6,7,4
3720,2,4,2,10,5,4,3,6,3,5
3730,1,12,8,5,4,8,4,3,6,5
3740,5,5,7,8,5,8,6,3,6,5
3750,4,6,4,0,3,7,5,6,6,7
3760,5,7,7,4,7,11,7,2,8,4
3770,4,6,2,3,4,12,4,2,4,4
3780,8,7,5,8,5,7,9,8,4,4
3790,6,6,5,4,5,9,3,2,8,2
3800,4,3,5,6,8,6,6,4,5,6
3810,3,11,7,7,4,9,7,8,8,7
3820,9,4,9,0,8,6,4,6,8,6
3830,7,10,8,5,4,5,6,10,11,8
3840,4,7,6,7,3,3,5,6,5,2
3850,1,7,9,7,8,7,6,14,8,3
3860,8,4,6,5,4,9,7,5,5,5
3870,7,9,3,4,4,7,8,6,6,9
3880,6,3,5,10,6,6,8,4,10,11
3890,3,9,7,11,10,9,6,10,9,10
3900,4,9,3,7,6,7,3,11,5,4
3910,4,8,5,4,4,5,2,12,5,4
3920,4,6,4,8,4,14,5,6,5,6
3930,5,9,4,4,7,11,6,6,8,10
3940,8,6,7,3,5,6,5,2,3,9
3950,9,5,4,8,7,3,4,9,3,7
3960,5,8,5,6,5,8,7,7,8,8
3970,7,5,7,11,9,8,4,9,6,9
3980,5,6,9,7,9,2,4,6,5,6
3990,9,7,7,4,10,2,5,9,5,6
4000,5,7,7,5,4,11,5,4,6,9
4010,7,6,7,4,6,10,11,14,10,10
4020,5,8,6,6,6,8,4,7,9,5
4030,10,7,6,5,6,6,3,8,2,7
4040,2,6,4,5,7,8,6,3,2,10
4050,5,3,6,6,8,6,6,2,2,3
4060,1,8,5,4,9,4,9,3,5,4
4070,4,3,2,8,8,8,8,6,11,2
4080,8,6,6,6,0,8,5,4,6,4
4090,5,4,3,4,6,9
