SPECTRUM,DATE,TIME,LIVE,REAL
20230610_newGe_X-12_Z-12_15MeV_Co-01-00.csv,23-06-11,00:08:35,2078.1,2083.52
RSV1,RSV2,RSV3,RSV4,RSV5,RSV6,RSV7,RSV8,RSV9,RSV10
1,2,3,4,5,6,7,8,9,10
PHA NO.,SEGMENT NO.,SIZE
01,00,4096

                                                               
CH,0,1,2,3,4,5,6,7,8,9
2660,0,3,2,1,0,0,0,0,0,0
2670,0,1,0,1,0,1,1,0,1,0
2680,0,0,3,1,0,0,1,0,0,1
2690,0,0,2,0,2,1,0,0,0,1
2700,0,1,0,1,0,0,1,0,3,0
2710,3,0,0,1,0,1,1,1,1,1
2720,1,0,1,2,1,1,0,0,0,1
2730,2,0,0,1,1,3,1,2,0,0
2740,1,0,1,1,0,2,0,1,0,0
2750,0,1,0,1,1,1,1,0,0,0
2760,0,0,0,0,3,2,1,0,2,1
2770,1,0,0,0,2,1,3,0,2,0
2780,0,1,1,0,2,1,1,2,2,0
2790,1,1,0,0,0,0,2,1,1,0
2800,0,2,2,4,1,1,3,1,0,1
2810,0,0,0,1,2,2,2,0,2,1
2820,1,3,0,4,0,0,1,2,3,2
2830,1,0,0,1,0,1,2,1,1,0
2840,1,1,0,2,1,0,1,2,1,0
2850,0,2,2,2,0,0,0,1,1,1
2860,0,1,1,3,0,1,2,1,2,1
2870,0,2,0,1,0,0,0,3,1,1
2880,1,0,1,1,1,2,3,0,1,2
2890,1,1,1,2,1,1,1,0,1,2
2900,1,0,3,1,1,1,0,0,3,0
2910,0,2,1,1,1,1,0,0,0,2
2920,0,1,1,2,0,1,0,4,1,0
2930,1,0,1,0,1,0,1,1,2,1
2940,2,2,1,1,2,3,0,2,0,0
2950,1,3,1,1,2,1,2,1,0,1
2960,2,0,0,1,0,2,0,0,0,0
2970,1,1,1,1,3,2,1,2,1,0
2980,1,0,2,3,0,1,1,0,0,2
2990,3,0,2,0,1,1,0,0,1,2
3000,0,1,0,2,0,2,2,1,2,1
3010,1,3,1,1,1,1,1,0,2,0
3020,0,0,2,0,1,5,1,3,1,0
3030,4,0,0,1,2,0,4,3,1,1
3040,0,1,0,1,1,0,2,1,3,0
3050,2,3,2,2,0,1,0,0,2,1
3060,1,3,4,2,1,0,3,3,3,0
3070,0,0,2,1,2,3,0,1,1,3
3080,0,0,2,0,0,0,1,2,1,1
3090,1,0,0,0,2,0,6,2,4,3
3100,4,1,1,0,2,2,1,2,2,3
3110,1,2,2,1,2,3,0,1,0,1
3120,1,4,4,1,1,1,3,0,3,6
3130,1,0,0,2,0,3,0,1,2,1
3140,4,2,1,2,1,1,2,0,2,3
3150,3,1,2,1,0,1,1,0,3,3
3160,1,0,1,0,1,4,1,0,0,0
3170,1,0,2,3,1,2,1,1,2,3
3180,2,2,2,1,2,2,0,2,2,1
3190,5,1,0,3,2,1,0,2,3,2
3200,6,2,1,3,1,0,3,1,4,1
3210,0,0,1,2,1,4,5,0,2,1
3220,2,0,2,5,4,0,1,1,0,1
3230,4,4,4,2,1,7,0,3,1,3
3240,2,1,4,1,1,3,2,2,2,2
3250,2,2,1,1,5,4,2,1,2,2
3260,1,5,1,3,0,0,0,0,2,1
3270,3,2,0,4,2,0,1,2,2,1
3280,3,0,1,2,1,3,5,3,1,7
3290,0,2,0,1,1,1,2,1,1,4
3300,1,2,1,3,1,2,1,1,4,2
3310,2,1,2,0,3,3,2,2,5,3
3320,1,1,4,2,5,2,2,2,0,3
3330,1,1,2,6,1,2,0,0,2,2
3340,3,0,2,4,5,2,2,1,1,1
3350,3,0,1,0,0,0,2,4,0,3
3360,2,3,1,1,3,1,2,1,1,1
3370,2,2,2,4,2,2,1,2,0,3
3380,2,1,4,4,3,1,4,2,1,2
3390,2,4,3,1,2,3,3,2,2,2
3400,1,1,4,3,4,3,4,2,3,1
3410,1,3,2,1,4,2,1,4,3,2
