SPECTRUM,DATE,TIME,LIVE,REAL
20230524_8MeV_Co-01-00.csv,23-05-24,14:37:40,400.22,402.04
RSV1,RSV2,RSV3,RSV4,RSV5,RSV6,RSV7,RSV8,RSV9,RSV10
1,2,3,4,5,6,7,8,9,10
PHA NO.,SEGMENT NO.,SIZE
01,00,4096

                                                               
CH,0,1,2,3,4,5,6,7,8,9
2800,0,0,0,0,0,0,0,0,0,1
2810,2,0,0,1,0,1,0,0,0,0
2820,2,0,0,0,0,1,0,0,2,2
2830,1,0,0,0,0,0,1,0,0,0
2840,1,0,0,1,2,0,1,1,1,1
2850,0,0,2,0,0,0,0,2,0,0
2860,0,0,0,1,0,1,0,0,0,0
2870,0,2,2,3,0,2,0,0,1,0
2880,1,1,1,0,0,2,0,0,1,1
2890,2,2,0,0,0,1,0,2,1,1
2900,0,3,1,0,0,1,0,2,0,2
2910,1,0,1,2,2,0,1,0,1,0
2920,0,1,0,1,2,0,0,0,0,1
2930,1,1,1,0,1,1,1,0,1,0
2940,1,1,0,0,2,0,1,0,2,2
2950,0,0,1,2,1,0,0,0,1,2
2960,0,0,4,1,1,2,0,0,0,1
2970,1,1,2,0,0,2,0,2,1,1
2980,2,1,4,0,2,1,2,2,2,2
2990,1,2,0,1,0,1,0,0,0,0
3000,0,1,2,1,3,2,2,0,1,1
3010,0,0,2,2,1,1,1,2,0,2
3020,3,0,1,0,1,0,0,0,2,0
3030,1,0,1,2,1,1,1,0,2,0
3040,1,0,1,0,2,1,2,1,4,2
3050,3,1,1,1,0,0,0,1,2,1
3060,0,1,0,2,0,2,1,1,2,2
3070,1,2,1,0,0,0,1,2,1,0
3080,0,0,4,0,3,0,1,2,0,0
3090,1,1,0,3,0,2,1,1,3,3
3100,0,2,0,2,1,2,2,1,1,3
3110,0,3,2,4,1,1,1,2,0,1
3120,2,0,3,0,2,3,0,0,3,2
3130,1,1,0,2,1,0,0,0,0,0
3140,0,0,1,1,0,1,1,3,2,0
3150,2,4,2,2,3,2,1,1,3,1
3160,2,2,0,0,3,0,2,5,1,1
3170,0,0,2,0,1,2,0,1,5,1
3180,0,3,2,2,2,2,1,1,1,2
3190,2,2,2,2,2,1,3,0,1,2
3200,1,1,1,1,2,1,1,2,3,4
3210,0,1,3,0,2,0,3,0,1,3
3220,2,1,4,4,2,0,1,3,3,0
3230,1,2,1,2,4,0,2,1,3,2
3240,1,0,2,1,4,1,2,2,3,0
3250,2,1,0,1,2,4,1,4,3,1
3260,6,3,2,0,2,1,3,2,0,3
3270,2,0,0,1,2,1,0,2,2,0
3280,1,3,2,2,1,1,0,0,1,1
3290,3,1,4,3,4,2,1,1,1,4
3300,2,1,1,2,1,3,2,1,3,0
3310,2,1,3,2,3,2,2,1,0,1
3320,4,0,2,1,2,2,2,1,2,1
3330,3,1,1,3,1,0,1,4,0,1
3340,2,4,1,3,1,4,2,1,0,2
3350,1,1,0,0,4,5,3,1,3,0
3360,2,3,0,1,1,2,4,3,2,2
3370,4,2,4,1,4,1,4,3,0,3
3380,1,3,1,3,1,1,1,1,2,1
3390,1,3,1,3,5,2,3,1,0,3
3400,0,5,3,3,3,1,2,4,1,3
3410,1,4,6,0,0,1,1,1,4,0
3420,3,2,2,1,3,2,2,6,3,3
3430,1,2,3,3,1,1,4,1,0,0
3440,4,0,4,0,0,4,3,0,4,3
3450,1,2,3,3,4,1,5,1,3,2
3460,3,0,3,0,3,4,2,1,3,0
3470,2,1,1,4,1,3,3,2,2,1
3480,3,1,3,4,0,2,6,1,3,0
3490,3,0,2,4,3,3,2,4,3,1
3500,2,4,2,1,4,2,5,4,1,3
3510,1,3,2,3,1,3,3,2,2,1
3520,2,3,2,5,2,1,2,4,1,2
3530,1,5,1,2,3,4,1,2,3,2
3540,3,4,2,1,1,6,2,5,0,3
3550,2,3,3,0,2,2,0,3,3,0
3560,6,2,2,1,1,0,0,4,2,4
3570,4,2,0,3,4,4,2,2,2,5
3580,3,5,1,3,2,1,2,4,2,3
3590,1,1,2,2,2,5,2,1,1,6
3600,3,2,3,1,1,3,2,1,0,1
3610,3,3,2,2,1,4,0,1,2,3
3620,0,2,0,0,3,0,3,2,0,2
3630,3,2,3,1,1,1,1,1,3,1
3640,1,1,1,0,1,0,4,3,1,1
3650,0,1,0,0,0,0,0,0,0,0
3660,0,0,0,0,1,0,0,0,1,0
