SPECTRUM,DATE,TIME,LIVE,REAL
202305241323_15MeV_Co-01-00.csv,23-05-24,12:56:03,1629.44,1635.64
RSV1,RSV2,RSV3,RSV4,RSV5,RSV6,RSV7,RSV8,RSV9,RSV10
1,2,3,4,5,6,7,8,9,10
PHA NO.,SEGMENT NO.,SIZE
01,00,4096

                                                               
CH,0,1,2,3,4,5,6,7,8,9
1870,11,14,15,11,16,14,12,15,15,13
1880,19,13,17,18,18,21,20,21,17,15
1890,14,10,14,20,10,11,14,20,30,21
1900,16,12,17,11,22,20,21,20,13,12
1910,15,13,22,14,16,19,16,23,18,15
1920,12,10,17,18,18,14,14,20,15,20
1930,28,25,18,15,9,17,24,25,18,23
1940,15,18,12,29,20,13,14,26,17,20
1950,16,18,19,21,25,17,21,22,22,26
1960,31,19,17,15,19,26,16,23,19,13
1970,19,18,25,20,24,10,28,17,20,23
1980,15,22,13,23,23,21,21,21,16,12
1990,12,19,18,13,13,12,20,16,22,24
2000,23,21,30,24,17,25,13,25,14,17
2010,17,16,17,26,16,24,18,21,20,25
2020,20,20,19,32,21,20,24,24,33,29
2030,17,15,22,28,13,30,14,16,19,15
2040,24,25,24,23,16,19,21,24,14,20
2050,21,25,17,26,14,23,26,18,15,17
2060,22,21,16,18,18,22,24,30,22,16
2070,22,14,23,29,23,21,20,20,29,19
2080,16,13,23,20,20,25,27,21,14,30
2090,35,17,16,20,27,24,18,28,20,21
2100,31,23,33,27,20,22,18,16,21,23
2110,22,17,24,23,22,31,29,18,28,22
2120,21,26,20,21,19,22,26,33,25,23
2130,14,26,20,31,22,25,18,29,13,29
2140,23,24,31,23,17,19,18,27,26,26
2150,27,23,25,28,32,32,37,32,24,18
2160,17,33,31,25,38,29,27,30,32,19
2170,27,30,18,36,26,25,23,31,31,29
2180,22,24,25,32,26,27,22,23,30,19
2190,30,31,29,33,30,32,30,29,28,30
2200,20,27,22,29,25,27,30,30,26,25
2210,26,26,36,32,17,25,18,31,37,40
2220,25,31,24,34,29,33,29,18,29,27
2230,27,37,25,37,26,26,37,33,32,34
2240,30,47,41,42,38,28,33,38,32,21
2250,31,35,34,33,37,26,32,36,40,34
2260,30,40,28,30,39,34,31,31,26,26
2270,35,31,38,39,41,36,31,36,33,32
2280,40,38,26,44,32,34,22,31,26,36
2290,33,26,28,35,30,23,24,20,24,25
2300,23,20,20,21,22,32,37,41,58,52
2310,67,80,89,99,111,114,54,28,19,6
2320,8,7,8,8,11,8,5,6,2,2
2330,2,3,2,2,5,6,8,3,2,3
2340,1,1,3,8,2,3,5,1,3,3
2350,1,1,4,4,4,3,6,6,3,5
2360,3,5,2,1,4,3,2,3,2,2
2370,2,1,3,3,3,0,3,8,4,2
2380,2,6,3,5,3,5,4,5,5,3
2390,5,9,4,3,3,1,1,2,5,4
2400,3,2,6,6,1,2,6,5,6,9
2410,7,3,4,3,5,7,5,4,4,2
2420,4,1,8,5,6,5,2,2,1,2
2430,3,1,2,1,8,3,6,3,6,5
2440,2,5,1,6,3,9,4,4,3,3
2450,3,5,2,1,5,3,5,5,3,1
2460,3,6,6,2,6,3,0,3,4,4
2470,6,2,4,4,6,3,4,7,1,3
