SPECTRUM,DATE,TIME,LIVE,REAL
20230524_15MeV_Co60-01-00.csv,23-05-24,10:44:40,1336.26,1342.56
RSV1,RSV2,RSV3,RSV4,RSV5,RSV6,RSV7,RSV8,RSV9,RSV10
1,2,3,4,5,6,7,8,9,10
PHA NO.,SEGMENT NO.,SIZE
01,00,4096

                                                               
CH,0,1,2,3,4,5,6,7,8,9
2490,0,0,0,1,0,0,0,0,0,0
2500,1,1,0,1,0,0,0,0,0,0
2510,0,1,0,3,0,0,0,0,0,0
2520,1,0,0,0,1,0,0,0,0,0
2530,0,1,0,0,0,1,0,1,1,1
2540,0,0,0,0,1,0,0,0,0,0
2550,0,0,0,0,1,0,1,0,0,0
2560,0,0,0,0,1,0,0,0,0,1
2570,0,0,0,0,0,1,0,0,1,1
2580,0,0,1,0,0,0,0,0,0,2
2590,0,2,0,1,0,0,0,0,0,0
2600,0,1,0,0,0,0,0,0,0,0
2610,1,0,0,3,0,0,1,0,0,0
2620,0,1,1,0,1,1,1,0,0,0
2630,0,1,0,0,1,1,0,0,0,0
2640,0,0,2,0,0,0,0,0,0,1
2650,0,0,0,0,0,0,0,2,0,1
2660,0,0,0,1,0,2,0,1,1,1
2670,2,0,0,1,0,0,1,1,0,0
2680,1,0,0,0,0,1,1,0,1,0
2690,1,2,0,0,0,0,0,0,0,2
2700,0,0,0,0,0,1,0,0,1,0
2710,1,0,0,0,0,0,1,0,0,0
2720,0,0,0,1,1,0,0,0,0,0
2730,0,0,1,0,0,0,2,1,0,0
2740,1,1,0,1,0,1,1,0,2,0
2750,0,1,0,2,0,1,0,0,2,2
2760,0,0,1,0,1,0,2,1,0,0
2770,1,1,0,0,1,0,1,1,0,1
2780,0,1,0,1,0,0,0,0,1,0
2790,0,0,2,0,1,0,0,2,0,0
2800,0,0,0,0,0,2,1,1,0,1
2810,1,0,1,0,0,0,0,0,1,0
2820,1,1,0,0,0,1,0,0,0,0
2830,0,1,0,0,0,1,0,1,1,2
2840,3,0,0,0,0,0,1,0,0,0
2850,0,0,1,1,1,0,0,0,0,0
2860,0,1,1,1,0,1,1,0,0,0
2870,1,0,0,1,1,1,0,0,0,0
2880,2,0,1,1,0,1,0,1,0,1
2890,1,1,0,0,0,2,2,0,0,1
2900,0,0,0,0,2,1,1,1,0,1
2910,0,0,1,2,1,0,0,0,0,1
2920,0,2,0,1,1,2,0,0,1,0
2930,0,0,1,1,1,0,0,0,1,0
2940,1,0,0,2,0,0,0,0,1,0
2950,0,0,1,1,0,1,2,0,1,1
2960,0,0,0,2,0,0,1,0,0,1
2970,0,0,2,2,2,2,2,1,2,0
2980,1,1,1,2,1,0,1,0,1,1
2990,1,2,0,0,2,0,0,2,0,2
3000,0,0,0,0,2,0,2,0,0,1
3010,0,0,1,0,1,1,0,0,0,0
3020,0,0,2,0,2,1,0,1,1,0
3030,2,0,1,1,0,0,1,0,0,1
3040,1,1,1,0,2,0,0,3,1,0
3050,0,1,0,2,0,1,2,0,1,1
3060,1,1,1,0,0,1,0,0,0,0
3070,0,0,2,1,0,0,0,0,2,1
3080,1,1,2,2,2,0,0,1,1,1
3090,0,0,0,0,0,0,1,1,0,0
3100,1,0,0,0,1,1,1,0,0,0
3110,2,0,2,1,1,1,0,0,1,0
3120,1,1,2,0,2,0,2,1,0,1
3130,2,1,0,0,0,0,0,0,2,2
3140,0,1,1,2,1,0,0,1,2,1
3150,2,1,1,1,1,1,1,1,0,1
3160,0,1,0,2,2,2,0,0,0,1
3170,0,2,3,1,3,1,0,1,0,0
3180,0,0,1,1,0,1,0,2,1,1
3190,0,2,0,0,0,1,2,4,0,2
3200,0,0,0,1,0,0,0,1,0,1
3210,4,0,0,0,0,1,1,0,0,0
3220,1,0,1,4,1,0,1,1,2,2
3230,1,0,1,2,0,0,0,0,3,1
3240,1,1,0,1,1,0,0,2,0,3
3250,2,3,0,0,0,5,0,1,2,0
3260,2,1,0,1,2,1,2,1,1,3
3270,0,2,1,1,0,1,2,0,0,1
3280,3,3,0,1,1,2,1,0,1,1
3290,1,0,3,0,0,0,3,0,1,0
3300,0,0,2,1,0,1,3,1,1,1
3310,0,0,3,1,0,2,0,2,3,1
3320,0,1,1,0,1,0,0,5,0,2
3330,3,1,2,2,0,0,1,0,1,0
3340,3,2,0,1,0,1,2,2,1,0
3350,2,0,1,0,0,2,0,2,2,1
3360,2,1,1,0,0,2,0,1,1,1
3370,3,1,3,0,2,1,2,1,1,1
3380,0,1,1,0,3,1,2,3,0,3
3390,0,1,1,3,0,1,1,1,1,1
3400,1,2,1,2,1,0,0,3,1,0
3410,1,1,2,1,1,2,0,1,2,1
3420,0,1,1,0,2,1,2,0,2,1
3430,1,0,1,1,2,1,3,3,0,0
3440,0,3,4,1,0,0,1,2,0,0
3450,1,0,2,2,1,1,0,2,1,0
3460,1,2,1,0,1,1,1,3,1,0
3470,1,1,1,1,2,2,1,2,1,1
3480,0,1,2,3,3,0,3,0,0,2
3490,3,1,3,0,1,1,3,3,1,0
3500,2,0,2,1,2,3,1,1,0,0
3510,0,1,0,0,2,1,0,0,1,0
3520,0,2,0,0,1,1,1,0,0,2
3530,0,0,2,0,0,0,3,1,0,1
3540,2,3,0,1,3,1,0,1,3,2
3550,0,1,0,2,2,2,0,1,2,0
3560,0,1,0,0,1,4,2,0,1,1
3570,1,1,2,0,0,0,2,0,2,3
3580,1,1,2,1,2,2,2,0,2,0
3590,1,2,1,0,0,1,2,1,0,1
3600,0,2,5,2,0,1,3,2,1,1
3610,1,0,0,1,1,0,0,1,1,0
3620,0,0,2,1,1,0,1,0,2,0
3630,1,2,0,1,6,2,0,1,0,1
3640,3,0,1,3,1,0,2,1,3,1
3650,1,1,1,0,1,0,3,0,2,2
3660,2,1,2,1,0,3,1,0,0,2
3670,2,0,1,0,1,1,1,3,1,1
3680,2,2,1,1,1,2,2,0,1,0
3690,0,1,1,1,2,1,1,1,1,4
3700,0,2,3,3,1,1,3,0,7,1
3710,2,0,1,0,1,1,1,0,1,0
3720,0,2,2,2,1,2,0,1,0,1
3730,1,0,1,0,1,2,3,0,2,1
3740,0,1,2,0,2,0,1,1,0,2
3750,0,2,1,2,1,1,0,2,0,2
3760,2,0,1,5,1,0,0,2,1,1
3770,0,1,2,0,1,0,1,2,0,1
